Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
Kepler-83 b,0.3827833001448446,-1.765590696041892,1.7243563337463286,9.77042372,2.38,,0,0,10.52,,4648.0,
Kepler-83 c,0.3827833001448446,-1.765590696041892,1.7243563337463286,20.09,2.14,,0,0,4.71,,3989.0,0.54
Kepler-83 d,0.3827833001448446,-1.765590696041892,1.7243563337463286,5.16980995,1.81,,0,0,24.43,567.0,3893.0,0.52
Kepler-830 b,inf,-inf,inf,11.29695137,1.7,,0,0,,,6037.0,1.11
Kepler-831 b,0.5227647073129356,-1.1218105524640407,1.1431670060391663,5.62153225,,,0,0,,,5750.35,1.02
Kepler-832 b,0.18190480958087052,-0.37418410557780873,0.42166927366706036,7.1396941,2.06,,0,0,,,5596.0,0.9
Kepler-833 b,0.5237710487957457,-1.4023885049269738,1.528724051143045,18.75444,1.89,,0,0,,428.0,4373.0,0.57
Kepler-834 b,0.32610023627574397,-1.0630104955618052,1.1189264108751682,13.32388301,1.35,,0,0,4.82,378.0,3750.0,0.45
Kepler-835 b,0.06807849019676751,-0.2819578235575705,0.2975970897639987,11.41909375,2.79,,0,0,,,5954.0,1.11
Kepler-836 b,0.2137187607456407,-0.6797828815591338,0.7303273068387015,11.36112327,2.68,,0,0,136.31,871.0,6244.0,1.02
Kepler-837 b,0.20272998555411792,-0.7437706769853569,0.7969055097431813,16.56059504,2.71,,0,0,57.28,702.0,5818.0,0.85
Kepler-838 b,0.16753528502956166,-0.606765607312981,0.6512882342297053,15.74957994,2.73,,0,0,,,5770.0,0.96
Kepler-839 b,0.2680462643871342,-0.6955730496411044,0.7517711984116139,37.81536308,,,0,0,,,5927.07,1.57
Kepler-84 b,0.3515575078335909,-0.6542249970367452,0.6342377946383144,8.726,1.95,40.0,0,0,,,,1.02
Kepler-84 c,0.3515575078335909,-0.6542249970367452,0.6342377946383144,12.88296485,2.94,,0,0,106.21,819.0,6028.0,1.02
Kepler-84 d,0.3515575078335909,-0.6542249970367452,0.6342377946383144,4.22451369,1.3,,0,0,470.83,1188.0,6028.0,1.02
Kepler-84 e,0.3515575078335909,-0.6542249970367452,0.6342377946383144,27.4345883,2.3,,0,0,38.78,636.0,6028.0,1.02
Kepler-84 f,0.3515575078335909,-0.6542249970367452,0.6342377946383144,44.5518416,2.08,,0,0,20.31,541.0,6028.0,1.02
Kepler-841 b,0.162291370469453,-0.6389600557239259,0.7533079060488796,124.4198398,4.67,,0,0,2.02,304.0,5446.0,0.72
Kepler-842 b,0.46170452823808905,-1.1241534372360502,1.4306479341767862,1.21956877,,,0,0,,,4668.0,0.76
Kepler-843 b,0.24970680803518017,-0.5047557772450972,0.6471719304079308,2.05388429,,,0,0,,,5621.0,1.0
Kepler-844 b,0.4680581287033255,-1.4527887564387647,1.741911362514936,,1.812,,0,0,89.65,,3880.0,0.63
Kepler-845 b,0.5421546129268464,-1.4154883819510715,1.7562598135860699,0.9278551,1.46,,0,0,,1360.0,4858.0,0.69
Kepler-846 b,0.17057644197073035,-0.5559491273613265,0.6700583638005831,19.80787763,2.08,,0,0,35.89,624.0,5775.0,0.84
Kepler-847 b,0.2958776359836411,-1.2319630025645019,1.4808908904741866,2.34323057,1.18,,0,0,292.31,1054.0,4798.0,0.78
Kepler-848 b,0.1888744525738589,-0.43880831184904956,0.5459301846103382,6.91134416,1.7,,0,0,,,5695.0,1.2
Kepler-849 b,0.28676789450982154,-0.7528708636908011,0.9112897439363079,394.6244904,7.14,,0,0,,,6059.0,1.64
Kepler-85 b,0.3291563693511224,-0.8586712074676114,0.9289632203632642,8.3053749,2.12,,0,0,112.98,831.0,5695.0,0.87
Kepler-85 c,0.3291563693511224,-0.8586712074676114,0.9289632203632642,12.51353325,1.88,,0,0,58.69,706.0,5435.0,0.87
Kepler-85 d,0.3291563693511224,-0.8586712074676114,0.9289632203632642,17.9134215,1.39,,0,0,36.38,626.0,5435.0,0.87
Kepler-85 e,0.3291563693511224,-0.8586712074676114,0.9289632203632642,25.21508264,,,0,0,,,5495.0,0.86
Kepler-850 b,0.15615582099391517,-0.3663776735197914,0.4513547720128082,7.19294,1.63,,0,0,,996.0,6186.0,1.0
Kepler-851 b,0.32548896842573627,-0.7083077806802694,0.901170255881347,8.50698069,,,0,0,,,5585.0,0.78
Kepler-852 b,0.1880669738053525,-0.36294841123594984,0.4630285698805168,44.9309804,2.78,,0,0,36.7,628.0,6354.0,1.25
Kepler-853 b,0.2772447314524824,-1.117217943392996,1.329352515470308,7.16892463,1.69,,0,0,,,6350.0,1.55
Kepler-855 b,0.20407418894351032,-0.4357515915908114,0.45721435771102603,,11.851,,0,0,405.18,,5849.0,1.5
Kepler-856 b,0.1715091780998636,-0.48155165449554754,0.5352005337363195,8.02768209,11.981,,0,0,161.12,909.0,5368.0,1.13
Kepler-857 b,0.3079102228927384,-0.6715307772920596,0.6986190676358768,85.35129427,5.56,,0,0,4.43,370.0,5635.0,0.8
Kepler-858 b,0.677980625952636,-1.986002473338062,2.610898637478858,76.13622222,4.78,,0,0,6.01,399.0,5591.0,0.89
Kepler-859 b,0.25005333506294225,-0.8312655730390898,0.8148814680453615,20.38179859,,,0,0,,,4898.0,0.73
Kepler-860 b,0.28259295291373415,-0.5904180195645042,0.6838773889246389,5.10137,3.2,,0,0,,1013.0,5620.0,0.99
Kepler-861 b,0.3094282791770953,-0.7524447633872211,0.8491759225939404,3.949633,2.1,,0,0,,927.0,5078.0,0.75
Kepler-862 b,0.3088092327153192,-0.5862234195826016,0.698041719337838,3.14866453,2.27,,0,0,342.76,1097.0,5258.0,0.87
Kepler-863 b,0.22550648645558702,-0.43017454279309036,0.45688366325526525,,3.749,,0,0,117.83,,5902.0,1.27
Kepler-864 b,0.08868993503954946,-0.32968090593117183,0.35751425514513424,5.83376197,2.98,,0,0,403.49,1143.0,6213.0,1.2
Kepler-864 c,0.08868993503954946,-0.32968090593117183,0.35751425514513424,2.42149592,,,0,0,,,5621.0,1.34
Kepler-865 b,0.5754687391411432,-1.0949812641799366,1.1749810403754533,14.16399178,,,0,0,,,5284.0,0.85
Kepler-865 c,0.5754687391411432,-1.0949812641799366,1.1749810403754533,6.20934,0.95,,0,0,,926.0,5438.0,0.92
Kepler-866 b,0.3885353690017796,-1.0604488148617626,1.0563207681608657,,1.437,,0,0,196.13,,4832.0,0.66
Kepler-867 b,0.1555617719724678,-0.49990441651567485,0.6523277646744303,150.24051094,,,0,0,,,5595.28,
Kepler-868 b,0.09221494244091319,-0.42069419304762373,0.45663335609266076,5.03251791,2.05,,0,0,,,5614.0,0.89
Kepler-869 b,0.22280693510564722,-0.6318287503128317,0.8271618874091134,40.4287755,3.61,,0,0,,,5664.0,0.95
Kepler-87 b,0.2591556168302741,-0.48911204008749715,0.5928609952865924,114.7363519,9.51,,0,0,9.15,444.0,5991.0,1.29
Kepler-87 c,0.2591556168302741,-0.48911204008749715,0.5928609952865924,573.95023,4.96,,0,0,1.07,259.0,5991.0,1.29
Kepler-870 b,0.21674813914795846,-0.45641783760863996,0.6124743502598374,21.3588236,,,0,0,,,5725.95,1.07
Kepler-871 b,0.1527170183179074,-0.3346878839188306,0.3475029876771422,22.0459163,3.05,,0,0,39.69,640.0,5900.0,0.95
Kepler-872 b,0.3533014036800247,-0.7434658126465675,0.7840215938388998,2.578878,1.74,,0,0,,1231.0,5731.0,0.85
Kepler-873 b,0.2353279707276649,-0.4740000645684356,0.6598745340032574,20.5533844,3.75,,0,0,,,6163.0,1.27
Kepler-874 b,0.28508936424962417,-0.6125802294294282,0.6303881682137877,40.0686727,3.41,,0,0,23.27,560.0,6026.0,0.99
Kepler-875 b,0.26932920498067625,-0.5217878506103145,0.550294280281753,27.5073799,2.28,,0,0,24.71,569.0,5783.0,0.88
Kepler-876 b,0.20634562170458423,-0.8609361840883935,0.8367282267779117,,1.472,,0,0,152.75,,5135.0,0.86
Kepler-877 b,0.38816213700994984,-1.0746822477359412,1.2050422937537855,18.45847097,2.12,,0,0,,,5261.0,0.81
Kepler-878 b,0.22895819547326557,-0.8371451172091254,0.9178790945802033,25.9422033,1.87,,0,0,15.07,502.0,5121.0,0.76
Kepler-879 b,0.34197921835168743,-0.7072116068339727,0.9669625211687849,33.38567656,,,0,0,,,5644.0,1.09
Kepler-88 d,0.7261132531576044,-1.8770728261955565,1.729258604771348,1403.0,,965.147,0,0,,,5466.0,0.9
Kepler-880 b,0.24949332305980446,-1.1766783200837836,1.1483641366738018,7.71468919,,,0,0,,,6819.0,1.54
Kepler-880 c,0.24949332305980446,-1.1766783200837836,1.1483641366738018,11.8061737,,,0,0,,,6819.0,1.54
Kepler-881 b,0.16239155795921256,-0.4718185376923335,0.5289644733554489,4.4444826,,,0,0,,,5914.17,1.09
Kepler-882 b,0.6011783877010453,-1.3100642414306984,1.3600153533454917,,1.158,,0,0,259.03,,5320.0,0.85
Kepler-883 b,0.2880054249949712,-0.9764360939381052,1.2262267115793066,12.98495573,1.53,,0,0,114.39,834.0,6212.0,0.94
Kepler-884 b,0.518640714820717,-1.2469090826897746,1.6050539146664757,5.69919592,1.16,,0,0,204.18,964.0,5646.0,0.93
Kepler-885 b,0.31750992444135956,-0.9401186511639084,1.1716052437067965,18.11472949,2.5,,0,0,,,6187.0,1.35
Kepler-886 b,0.28528725362757257,-0.9773971325163423,0.9694388138913068,6.24146367,1.36,,0,0,344.06,1098.0,6334.0,1.04
Kepler-887 b,0.2975984244545132,-0.8136311762401878,0.722247987777905,20.42228798,1.62,,0,0,87.97,781.0,6422.0,1.17
Kepler-887 c,0.2975984244545132,-0.8136311762401878,0.722247987777905,7.63846084,1.12,,0,0,333.3,1089.0,6119.0,1.3
Kepler-888 b,0.6616775207883613,-1.3859104433309417,1.8133887268407707,,1.751,,0,0,7.85,,5739.0,0.93
Kepler-889 b,0.3869305225335244,-0.9839189980405804,1.2944699497982197,3.744439,1.09,,0,0,,,5961.0,1.25
Kepler-890 b,0.13339562595583582,-0.40016897066273116,0.40399205462602933,52.75875577,8.89,,0,0,,,5954.0,1.13
Kepler-891 b,0.11712145681810139,-0.30378362354007665,0.27665133669735414,53.44944498,5.82,,0,0,13.23,486.0,5919.0,1.0
Kepler-892 b,0.2868439643749066,-1.229756333949003,1.214682567435641,13.7521,2.88,,0,0,,546.0,4777.0,0.67
Kepler-893 b,0.1446828763210942,-0.5413597503198798,0.5394921031221154,6.33855354,,,0,0,,,5665.0,1.11
Kepler-894 b,0.18856995255081893,-0.5560175991168705,0.6282786482929951,9.80321143,,,0,0,,,5774.14,0.87
Kepler-895 b,0.3815072874011779,-1.0899810667976082,1.4470823756333973,2.806242,1.46,,0,0,,789.0,4320.0,0.57
Kepler-896 b,0.06665701054239065,-0.30218902408192744,0.29607599290341347,144.547396,2.6,,0,0,2.03,304.0,5514.0,0.81
Kepler-896 c,0.06665701054239065,-0.30218902408192744,0.29607599290341347,29.5422963,3.23,,0,0,16.84,517.0,5514.0,0.81
Kepler-897 b,0.14345944532779212,-0.38193483335177764,0.5165250256635672,8.0472642,1.95,,0,0,125.53,854.0,5835.0,0.85
Kepler-898 b,0.40244614898985226,-1.3512353127698282,1.5051114729458075,5.8706367,,,0,0,,,4013.57,0.76
Kepler-899 b,0.28077302108006036,-0.5397609993478022,0.5229684263894204,19.1789859,,,0,0,,,5652.0,1.1
Kepler-9 b,0.334903778248965,-1.201596225900147,0.9887020522778805,19.238,8.85,2175.0,0,0,,,,0.96
Kepler-9 c,0.334903778248965,-1.201596225900147,0.9887020522778805,38.969,8.3,29.9,0,0,,,,
Kepler-9 d,0.334903778248965,-1.201596225900147,0.9887020522778805,1.59295975,1.507,8.41466,0,0,,,,
Kepler-90 i,0.19159620839471825,-0.7444126954952622,0.893827379093497,14.44912,1.32,,0,0,,709.0,6015.0,1.29
Kepler-900 b,0.61713623199262,-1.2554433192546695,1.5001104844240962,6.9913086,2.19,,0,0,63.41,720.0,4848.0,0.77
Kepler-901 b,1.0745997885145742,-2.777266656247394,2.578430004657249,3.51749079,,,0,0,,,4110.0,0.64
Kepler-902 b,0.19775550385762586,-0.5513481323822162,0.6271169216068508,40.1097817,,,0,0,,,5588.0,1.21
Kepler-903 b,0.17826584312716284,-0.524522146838758,0.47590215735004676,,2.974,,0,0,274.85,,5555.0,1.63
Kepler-903 c,0.17826584312716284,-0.524522146838758,0.47590215735004676,62.9228557,2.23,,0,0,7.66,424.0,5735.0,0.85
Kepler-904 b,0.25124180738211965,-0.7370522009198747,0.6624652444171235,3.02166863,1.77,,0,0,,,6160.0,1.25
Kepler-905 b,0.44416155144862146,-1.2169426423255254,1.3753584669020518,5.0827526,,,0,0,,,5356.47,0.91
Kepler-906 b,0.3682635978809963,-0.9394295220904837,0.8504495375542277,,2.181,,0,0,21.99,,5956.0,1.04
Kepler-907 b,inf,-inf,inf,15.86621821,1.2,,0,0,,,6106.0,1.38
Kepler-908 b,1.1367649130077968,-2.4023978292008703,2.1812902976521067,1.34059747,1.07,,0,0,1939.72,1692.0,5977.0,1.02
Kepler-909 b,0.7576894456026416,-2.1388920948122325,2.298706151569994,13.93291548,1.66,,0,0,124.53,852.0,6026.0,1.21
Kepler-91 b,0.14979906549810237,-0.5338962674177468,0.5376752134374762,6.24668005,15.39,,0,0,3192.12,1917.0,4605.0,6.53
Kepler-910 b,0.8056359220245473,-1.6483437978633864,1.6955506519670602,2.36436901,0.81,,0,0,2084.81,1723.0,6173.0,1.51
Kepler-911 b,0.6518012111302908,-1.1960246051495405,1.1736901500330228,,2.527,,0,0,198.72,,6080.0,1.97
Kepler-912 b,0.17532856848077863,-0.32820710678797543,0.33221100557139494,2.53475627,2.8,,0,0,,,5998.0,1.11
Kepler-913 b,0.3472696288217509,-0.6647442502266999,0.6741632154009904,10.29672521,2.62,,0,0,58.9,707.0,5412.0,0.77
Kepler-913 c,0.3472696288217509,-0.6647442502266999,0.6741632154009904,5.93918879,1.72,,0,0,122.82,849.0,5412.0,0.77
Kepler-914 b,0.32777335819898207,-0.8807876793799775,0.93650213309487,4.4096675,,,0,0,,,5782.74,1.32
Kepler-915 b,0.289125799646638,-0.7695276774356038,0.8434816212815233,4.59492,1.36,,0,0,,1341.0,6454.0,1.26
Kepler-916 b,0.29959245748042707,-0.7811421494557642,0.865542347482646,32.29861,1.71,,0,0,,467.0,5315.0,0.75
Kepler-917 b,0.09398723574876197,-0.16920031223768658,0.21457879198076804,2.97041377,,,0,0,,,5744.0,2.43
Kepler-918 b,0.3068796394997107,-0.5723106767525832,0.7280412480138654,4.85382,1.36,,0,0,,1092.0,6042.0,0.96
Kepler-919 b,0.27886035512696516,-0.5219348107121968,0.66873008631771,11.04585439,,,0,0,,,5784.0,1.21
Kepler-92 b,0.5118517830714489,-1.4793035978382258,1.3879802587403212,13.74883059,3.63,,0,0,213.84,975.0,5862.0,1.67
Kepler-92 c,0.5118517830714489,-1.4793035978382258,1.3879802587403212,26.72320599,2.39,,0,0,,,5830.0,1.69
Kepler-92 d,0.5118517830714489,-1.4793035978382258,1.3879802587403212,49.35780383,,,0,0,,,5904.34,1.82
Kepler-920 b,0.1612245680379926,-0.6326505157486441,0.7552538724542623,6.53251,2.23,,0,0,,844.0,5426.0,0.85
Kepler-920 c,0.1612245680379926,-0.6326505157486441,0.7552538724542623,100.82799937,,,0,0,,,5340.0,0.95
Kepler-921 b,0.17647832217225135,-0.6767250266741178,0.809949261001491,51.300634,2.9,,0,0,13.86,492.0,6032.0,0.93
Kepler-922 b,0.30771984461756535,-1.1703275056617382,1.418513810619098,0.938468,,,0,0,,,5568.88,0.92
Kepler-923 b,0.3133254212963362,-0.6981228045613194,0.6433443597585463,6.93365167,1.7,,0,0,351.27,1104.0,5861.0,1.3
Kepler-924 b,0.25526310665949714,-0.6766585653351884,0.61544617938873,61.0370117,2.5,,0,0,15.81,509.0,6372.0,1.01
Kepler-925 b,0.42780678897305213,-1.1686225084383834,1.0625227786635463,33.8678531,2.26,,0,0,5.69,394.0,4564.0,0.69
Kepler-926 b,0.27709493038179184,-0.7747763185934998,0.7077617212307447,52.06878869,,,0,0,,,5733.0,1.24
Kepler-927 b,0.29937035930620476,-0.8508911656667452,0.7950315709307044,9.11500269,,,0,0,,,5554.0,0.98
Kepler-928 b,0.501199278548053,-1.3829881885775221,1.3033948255132044,3.9324613,1.8,,0,0,151.31,894.0,4841.0,0.78
Kepler-929 b,0.2718953166134024,-0.5011629981712481,0.5064903636271497,0.92103214,0.86,,0,0,2278.48,1762.0,5738.0,0.82
Kepler-93 b,2.972543607772602,-7.577978977976123,6.515021121835738,4.72673978,1.478,4.02,0,0,,1037.0,5655.0,0.92
Kepler-93 c,2.972543607772602,-7.577978977976123,6.515021121835738,1460.0,,954.0,0,0,,,5669.0,0.92
Kepler-930 b,0.41384881354293584,-0.7681365170945407,0.7924752433202863,71.4517775,2.3,,0,0,23.44,561.0,6148.0,1.49
Kepler-931 b,inf,-inf,inf,8.03755877,1.35,,0,0,72.44,744.0,5044.0,0.8
Kepler-932 b,0.7087686770188618,-1.3939177068084305,1.4721762116919181,1.9214304,1.32,,0,0,,1233.0,5213.0,0.81
Kepler-933 b,0.23869190042693675,-0.6714917623710477,0.6771946431407161,14.20442616,,,0,0,,,5287.0,0.94
Kepler-934 b,0.41143349443967886,-1.112938738153992,1.1360871146445355,55.67454,2.2,,0,0,,370.0,4991.0,0.72
Kepler-935 b,0.615769059630643,-1.3192151647508898,1.540552391979524,4.880861,1.8,,0,0,,780.0,4811.0,0.68
Kepler-936 b,0.3329354069922889,-0.7628647502103922,0.8843914780847282,10.56134221,1.92,,0,0,133.56,867.0,5610.0,1.17
Kepler-937 b,0.17863400559505768,-0.39805801073357955,0.46323017168646397,67.66839478,,,0,0,,,5660.37,1.44
Kepler-937 c,0.17863400559505768,-0.39805801073357955,0.46323017168646397,153.348739,,,0,0,,,5660.37,1.44
Kepler-938 b,0.24198077458649955,-0.5239571131074613,0.6185545887923511,52.6298417,2.22,,0,0,,,5533.0,0.89
Kepler-939 b,0.13173029222553487,-0.29774854559727143,0.3494773651434772,,3.354,,0,0,230.22,,5824.0,1.72
Kepler-94 b,0.6835122277696155,-3.4536556779884062,3.8417387597589214,2.50809097,2.32,,0,0,,827.0,4238.0,0.61
Kepler-94 c,0.6835122277696155,-3.4536556779884062,3.8417387597589214,816.375396,,2823.91113,0,0,,,,
Kepler-940 b,0.2209471000028141,-0.4906832021621924,0.582679008154147,59.6225257,3.44,,0,0,13.23,486.0,6108.0,1.0
Kepler-941 b,0.25707586064781807,-0.5686648128689911,0.6743521447939587,17.42393582,,,0,0,,,5312.02,0.93
Kepler-942 b,1.3992200292827344,-3.006789212455857,3.219439489604787,44.96417488,2.13,,0,0,,,4861.0,0.75
Kepler-943 b,0.08022557026564321,-0.31533680027181366,0.2882280109523797,49.7700907,,,0,0,,,5580.0,1.71
Kepler-944 b,0.21916685820686432,-0.5016223064120898,0.4995011837679852,43.3167737,2.46,,0,0,10.85,463.0,5668.0,0.79
Kepler-945 b,0.16301304828889995,-0.4187602935944705,0.40598044671424244,,2.584,,0,0,31.7,,6130.0,1.02
Kepler-946 b,0.3249393682076789,-0.5422991012103288,0.6111178710067713,,2.371,,0,0,124.07,,5619.0,1.18
Kepler-947 b,0.17644248901023274,-0.38956641854489615,0.38849589425504116,26.9644317,2.4,,0,0,25.56,573.0,5754.0,0.91
Kepler-948 b,0.3411715155688094,-0.7921808386431051,0.7637233877579226,7.76846622,1.85,,0,0,,,5679.0,0.94
Kepler-949 b,0.6786064563592185,-1.2442433997259172,1.491071687341983,8.68930122,,,0,0,,,5088.18,0.77
Kepler-949 c,0.6786064563592185,-1.2442433997259172,1.491071687341983,20.99757968,,,0,0,,,5088.18,0.77
Kepler-95 b,0.40094594069077594,-1.5523067224205311,1.5699037845756814,11.52307274,,,0,0,,,5632.0,1.45
Kepler-950 b,0.1074266840042943,-0.33147993289383093,0.30429933666995357,98.7180406,6.97,,0,0,4.1,363.0,5838.0,0.79
Kepler-951 b,0.6266462937592786,-1.9591050586827998,1.6136536669323176,,5.105,,0,0,2.47,,4850.0,0.69
Kepler-952 b,0.15105536040324075,-0.5494562498509357,0.5129776427461332,,8.266,,0,0,5.05,,5972.0,1.09
Kepler-953 b,0.8937337552661527,-2.599772394583938,2.713318852146026,88.40703,4.61,,0,0,,404.0,5689.0,1.04
Kepler-953 c,0.8937337552661527,-2.599772394583938,2.713318852146026,9.10976851,,,0,0,,,5328.63,
Kepler-954 b,1.3539099151998684,-2.7932991578999786,3.440180111142718,16.781774,2.2,,0,0,,534.0,4907.0,0.7
Kepler-955 b,0.4392328716458181,-1.3149021685436888,1.1744329027992484,14.53245736,,,0,0,,,5204.0,0.77
Kepler-956 b,0.4607445539905473,-1.1106451055722784,1.3862379507604279,5.24867263,3.0,,0,0,,,6040.0,1.15
Kepler-957 b,0.2751192634292899,-0.7495132706423157,0.9126275196820997,5.90741395,,,0,0,,,4834.46,0.83
Kepler-958 b,0.4576164504154975,-1.4731613469885276,1.6011372129570924,9.76785911,2.54,,0,0,74.48,749.0,5371.0,0.85
Kepler-959 b,0.3536112784891804,-0.867745198260469,0.8091463956692142,14.80074836,3.23,,0,0,271.17,1035.0,7092.0,1.45
Kepler-96 b,2.8150201108067656,-5.508182729706994,5.287900336540954,16.23846777,2.27,,0,0,51.06,682.0,5763.0,0.9
Kepler-960 b,0.47772283254895176,-2.3570893842147633,2.5562964399888286,3.12686119,,,0,0,,,4508.31,0.79
Kepler-961 b,0.2627902712201809,-1.232575914925291,1.2014584430338937,16.87723335,,,0,0,,,5553.0,0.86
Kepler-962 b,0.7186996066176768,-1.5195152599717345,1.7551340971431506,12.05707387,,,0,0,,,5443.81,0.83
Kepler-963 b,0.412280589486109,-0.8178440724289366,0.9171994711329595,9.976834,3.5,,0,0,,807.0,5488.0,0.94
Kepler-964 b,0.7141958754520359,-1.5108886192444926,1.430183551696338,13.52251625,,,0,0,,,5368.85,0.81
Kepler-965 b,0.6097483641951423,-1.1223012031279074,1.1456529641989768,134.2519,2.59,,0,0,,356.0,6010.0,0.94
Kepler-966 b,0.2858278244149828,-0.5544797447595894,0.7466526217371506,99.747622,3.93,,0,0,5.55,391.0,5620.0,0.97
Kepler-967 b,0.3928010780991362,-1.321160518294506,1.0926459339833234,13.22713379,1.86,,0,0,27.0,581.0,5080.0,0.63
Kepler-967 c,0.3928010780991362,-1.321160518294506,1.0926459339833234,198.7112502,2.86,,0,0,0.73,236.0,5080.0,0.63
Kepler-968 b,0.5941054544549299,-2.1274754894299233,2.642909055773531,3.692988,1.62,,0,0,,767.0,4495.0,0.6
Kepler-968 c,0.5941054544549299,-2.1274754894299233,2.642909055773531,5.70940492,1.42,,0,0,41.51,647.0,4397.0,0.58
Kepler-969 b,0.5409887251412734,-1.6288820652076423,1.9017826215286848,34.17319689,,,0,0,,,5216.22,0.78
Kepler-969 c,0.5409887251412734,-1.6288820652076423,1.9017826215286848,1.6829346,1.16,,0,0,972.56,1424.0,5346.0,0.95
Kepler-97 b,0.49054701221014485,-1.5724004788469867,1.8731451429280794,2.58664041,,,0,0,,,5843.0,0.95
Kepler-97 c,0.49054701221014485,-1.5724004788469867,1.8731451429280794,789.0,,344.0,0,0,,,5779.0,0.98
Kepler-970 b,0.7679147581839564,-2.153555152284329,1.9671959419495633,16.736525,2.609,,0,0,,,4290.0,0.71
Kepler-971 b,0.541407985897519,-2.156300439076052,1.9451135527294554,9.59068586,3.93,,0,0,329.34,1087.0,5476.0,1.67
Kepler-972 b,0.26411888782748805,-0.5456589702881841,0.5737836398130757,7.03932553,4.65,,0,0,,,6146.0,1.22
Kepler-973 b,0.6755728266270377,-1.8395883688233048,2.329200773036219,49.6077331,1.96,,0,0,,,5213.0,0.78
Kepler-974 b,1.4726461631099899,-5.490965074762633,4.807774393258382,4.19449687,1.57,,0,0,26.2,577.0,3706.0,0.52
Kepler-975 b,0.6447349893597613,-1.7199813030121693,1.4608476129704338,1.97034447,,,0,0,,,4783.72,0.81
Kepler-975 c,0.6447349893597613,-1.7199813030121693,1.4608476129704338,5.05821338,,,0,0,,,4783.72,0.81
Kepler-976 b,0.23011272944454905,-0.6367339535029296,0.7192026838059159,,3.844,,0,0,2.66,,5321.0,0.81
Kepler-977 b,0.47735091700863264,-1.2108220763861628,1.1821375600639723,26.85338785,,,0,0,,,5180.95,0.72
Kepler-978 b,0.3078944550118353,-1.0255686995009932,1.0000433914337201,49.6221509,2.75,,0,0,19.89,539.0,6264.0,1.02
Kepler-979 b,0.6047140227646902,-1.0318980488172227,1.2563167863145308,8.0880135,2.51,,0,0,68.34,733.0,5201.0,0.76
Kepler-98 b,0.6075433954010907,-2.166964873935925,1.756059651424509,1.54167663,1.87,2.07243,0,0,,,,
Kepler-980 b,0.3059813066207295,-0.6679211099683293,0.7362169297017626,11.55099376,,,0,0,,,5791.45,1.34
Kepler-981 b,0.25292171495944893,-0.7243010326679974,0.841658114781484,4.46975774,2.27,,0,0,350.69,1104.0,5988.0,0.93
Kepler-982 b,0.27089659127912963,-0.8135069749880878,0.9063995127006812,15.77374495,,,0,0,,,6489.06,1.42
Kepler-983 b,0.2578658011079469,-0.9554130694537618,0.9898793376133072,60.0855082,2.19,,0,0,13.81,492.0,6201.0,0.99
Kepler-984 b,0.6794471108781581,-1.335860604782725,1.5734883055456454,43.0343364,2.5,,0,0,13.01,484.0,5550.0,0.91
Kepler-985 b,0.3643459406846771,-0.9932397422524315,1.0234387210823406,116.331901,3.53,,0,0,4.47,371.0,5733.0,1.0
Kepler-986 b,0.5240136641018602,-1.2288871000625157,1.2412839371456146,56.4349938,2.09,,0,0,9.2,444.0,5734.0,0.88
Kepler-987 b,0.2519547774426682,-0.7150238667374172,0.7886487086487165,105.3033148,3.54,,0,0,5.68,394.0,6032.0,0.97
Kepler-988 b,0.858677410527029,-2.2714336225112497,2.2047425158872818,17.76076524,1.93,,0,0,4.34,368.0,3826.0,0.52
Kepler-989 b,0.27711552782048265,-1.3520622935742992,1.4921939844153445,7.96431524,,,0,0,,,4966.0,0.83
Kepler-99 b,1.6566559612988891,-3.202303381571225,3.167468580377161,4.60357529,,,0,0,,,4774.0,0.75
Kepler-990 b,0.399218138502216,-0.7527783825695413,0.9099640155652927,9.91723428,2.6,,0,0,,,5948.0,1.08
Kepler-990 c,0.399218138502216,-0.7527783825695413,0.9099640155652927,0.53834791,,,0,0,,,5521.54,1.03
Kepler-991 b,0.7572427602017636,-1.4803838652995818,1.9556316959402102,82.5342519,2.29,,0,0,0.95,252.0,4237.0,0.56
Kepler-992 b,0.6466861091470256,-2.513138103568089,2.8460495100577927,20.16034462,3.78,,0,0,81.88,767.0,5017.0,1.71
Kepler-993 b,0.8469065528834556,-2.033151149355579,2.156434047763769,22.08515,5.5,,0,0,,448.0,3831.0,0.93
Kepler-994 b,1.1753161110011239,-3.3994678899618926,3.9125565164883795,,1.413,,0,0,243.98,,3950.0,0.59
Kepler-995 b,0.3210714726069717,-1.2312278215417969,1.0351972310385953,28.26758203,,,0,0,,,5182.0,0.77
Kepler-996 b,0.22962822696184423,-0.5708506756076843,0.5450188252469054,,2.302,,0,0,723.08,,5712.0,1.3
Kepler-997 b,0.45343990718025423,-1.299663814366756,1.6368923611331463,2.70728053,,,0,0,,,6169.0,1.55
Kepler-998 b,0.29815989917422187,-0.591431483617281,0.7675608209652459,5.65378367,,,0,0,,,5822.0,1.23
Kepler-999 b,0.6284102580587334,-1.1034880346569713,1.3241436674305758,5.99185702,1.51,,0,0,364.18,1114.0,6167.0,1.11
L 168-9 b,19.541795067532533,-3.4356916796191377,-34.457742042455315,1.4015,1.39,4.6,0,0,,965.0,3800.0,0.6
