Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
HD 5583 b,173.89286932759816,44.92948752612257,125.69115244779512,139.35,,1837.0574,0,0,,,4830.0,9.09
HD 5608 b,46.655849943977785,12.117671803091987,32.45341132034625,792.6,,444.962,0,0,,,4854.0,5.5
HD 564 b,32.674808702362995,1.4091556625594586,-39.3487036558088,492.3,,104.88,0,0,,,5902.0,1.01
HD 56414 b,-30.118949591412882,93.56439063444904,-253.8516274710764,29.0497517,2.847,,0,0,257.07,1115.0,8208.0,1.8
HD 56957 b,-15.438114883449407,44.021768069916476,-40.06340101756089,5859.08992,,1880.90851,0,0,,,,
HD 5891 b,256.6791441231439,69.44153395478567,98.32128120715625,177.11,,2415.4,0,0,,,4907.0,8.7
HD 59686 A b,-33.27593816200054,78.57667907406915,26.22832978936055,299.36,,2199.3836,0,0,,,4658.0,13.2
HD 60292 b,-52.91891204222119,115.47750911779488,288.48311589626394,495.4,,2065.895,0,0,,,4348.0,27.0
HD 60532 b,-9.586920333309513,22.034664999879972,-9.853349858085881,201.9,,336.8998,0,0,,,6245.0,2.57
HD 6061 b,51.88794370906861,14.485562455935536,40.86948433819197,5.254492,2.161,,0,0,317.96,1176.0,5958.0,0.99
HD 62364 b,-5.372662657705068,12.12109474877355,-51.430517225259905,5138.0,,5965.6392,0,0,0.07,,6255.0,1.4
HD 62509 b,,,,589.7,,920.0,0,0,,,,8.9
HD 62549 b,-21.604285178803163,44.13464210449047,-4.345855321048276,14306.88519,,2707.5802,0,0,,,,
HD 63433 b,-9.180965347816297,17.651985505213588,10.297285819861743,7.10791121,2.243,,0,0,145.57,886.0,5694.11,0.9
HD 63454 b,-3.216406585856568,6.947994786277159,-36.90353600245272,2.817822,,120.0,0,0,,,4841.0,
HD 63765 b,-8.61484893249063,16.938085143444948,-26.411759943324,358.0,,203.4,0,0,,,5432.0,
HD 63935 b,-22.627957452577945,42.69236490536816,7.986263301520392,9.058811,2.99,10.8,0,0,115.6,911.0,5534.0,0.96
HD 64114 b,-14.518741178331284,27.325847783914814,-6.033695710503264,45.791,,17.8,0,0,,,5676.0,
HD 64121 b,-34.42538559991607,66.51230946501653,-106.21754408725032,623.0,,813.64072,0,0,,,5078.0,5.44
HD 6434 b,31.396339401080624,9.101484155555939,-26.937576401345318,21.998,,123.95,0,0,,,5835.0,
HD 65216 b,-7.420079821949789,13.711156913782332,-31.470559444845154,613.09998,,375.0394,0,0,,,5645.0,0.88
HD 66141 b,-34.62832742551533,58.63202491970876,2.7766462388919337,480.5,,1906.9,0,0,,,4323.0,21.4
HD 66428 b,-27.332105073273077,45.72444475705327,-1.0820068450541254,2293.9,,1015.106,0,0,,,5669.0,1.16
HD 67087 b,-34.47437273614124,55.35186806599292,40.04071548991743,352.2,,973.0,0,0,,,6330.0,1.55
HD 6718 b,48.60679598476885,14.817557248121073,-7.3530124883419825,2496.0,,496.0,0,0,,,5746.0,1.02
HD 68402 b,-10.965293208544825,18.001131292963976,-75.54387278604476,1103.0,,975.7381,0,0,,,5950.0,1.02
HD 6860 b,47.405540671094435,14.885967318141114,35.59986542503421,663.87,,8981.83078,0,0,,,3802.0,86.4
HD 68988 b,-16.50401554352057,23.929701717468234,53.451514148265524,6.27711,,591.0,0,0,,,5960.0,
HD 69123 b,-33.80582458114807,50.96867781712126,-43.60932884100759,1191.0,,982.08978,0,0,,,4842.0,
HD 69830 b,-6.959041446827836,10.087324762005967,-2.7474741303884205,8.667,,10.2,0,0,,,5385.0,
HD 70573 b,-34.52359316797471,48.03066035666936,1.9199751233910993,851.8,,1900.0,0,0,,,5737.0,
HD 70642 b,-13.036571864980512,18.3672383767691,-18.702313344079624,2231.0,,640.0,0,0,,,5670.0,
HD 7199 b,13.9051498617437,4.437147037467086,-33.07574901797911,615.0,,85.8141,0,0,,,5371.0,0.97
HD 72490 b,-76.29541902226322,96.25109976670717,29.601988968930097,858.0,,561.92344,0,0,,,4934.0,4.96
HD 72659 b,-32.302302449773805,40.59093278948312,-1.420590628225358,3549.39854,,949.67128,0,0,,,,
HD 72892 b,-42.23621381211549,52.68255327692487,-17.409110553133917,39.475,,1732.1735,0,0,,,5688.0,1.22
HD 73256 c,-20.039521434879475,24.66302615469821,-18.374710488975822,2690.0,,5085.25451,0,0,,,,
HD 73267 b,-26.198382992654626,32.26757013096539,-28.522730810765914,1257.99159,,1321.53052,0,0,,,,
HD 73344 b,-20.6211764828587,24.84763895053637,14.164374996680333,15.61136333,2.903,,0,0,111.97,830.0,6061.77,1.23
HD 73526 b,-46.27514057081195,56.500283554953974,-64.20178448860585,188.3,,978.9164,0,0,,,5601.0,1.53
HD 73534 b,-51.99961695555491,62.377907292720266,18.68891138259156,1750.0,,353.42696,0,0,,,4917.0,2.58
HD 73583 b,-19.621601476849122,23.644153449998175,-7.238577116854651,6.39805,2.49,,0,0,,655.0,4511.0,0.65
HD 74156 b,-37.37062813250095,43.59369704417595,4.596883727367259,51.63564,,532.36258,0,0,,,,
HD 7449 b,36.49589484701067,12.29744866584703,-3.401861200401584,1270.55195,,2597.9294,0,0,,,,
HD 74698 b,-10.426243290053488,12.392762871440658,-49.48187828194133,15.017,,23.0,0,0,123.0,,5783.0,1.33
HD 75289 b,-14.514587337122045,16.166454208845575,-19.38304213446268,3.508,,146.2018,0,0,,,,
HD 75302 b,-20.374526508622974,22.390084349369243,1.8436110808818826,4356.0,,1716.2734,0,0,,,,
HD 75784 b,-56.82270433652061,60.723704019925,19.556475970759834,341.2,,317.83,0,0,,,4867.0,3.4
HD 75898 b,-44.99764878585988,47.48198348253778,42.574093044460895,418.20001,,858.141,0,0,,,6061.0,1.55
HD 76700 b,-16.502842529331254,17.403609293353927,-55.960007484152285,3.971,,62.61251,0,0,,,,
HD 76920 b,-49.244353173008925,51.31503527620312,-169.73264210567748,415.4,,1249.0719,0,0,,,4698.0,7.47
HD 77338 b,-29.464140799215933,29.15490989211059,-19.795955676523704,5.7361,,15.9,0,0,,,5370.0,0.88
HD 77946 b,-49.72669519647423,46.73300103553716,72.34489477530138,6.51595067,2.83,,0,0,414.07,1151.0,6023.0,1.33
HD 79181 b,-72.27049254421895,65.08526702947604,-34.91426854622316,273.1,,203.41018,0,0,,,4862.0,11.06
HD 7924 b,3.6588598786976787,1.3676754941312812,16.537142104088275,5.39792,,8.68,0,0,113.7,826.0,5075.0,0.78
HD 79498 b,-33.8013045255027,29.602708359147133,19.42025441098833,1966.1,,425.9,0,0,,,5740.0,
HD 80606 b,-32.62656823161273,26.745499086893346,51.367231375955114,111.4367,11.243,1307.55262,0,0,,405.0,5574.0,1.04
HD 80653 b,-81.92881720936779,67.92425866603283,27.26139386282112,0.71957121,1.611,,0,0,6635.86,2302.0,5910.0,1.26
HD 80869 b,-54.91735739424347,44.8034021182207,47.63467350025555,1711.7,,1544.64606,0,0,0.14,203.0,5837.0,1.06
HD 80883 b,-13.448355945455152,11.311262148791814,-29.80659645406786,6383.78352,,1748.05624,0,0,,,,
HD 80913 b,-6.539142320605422,5.866792947066588,-60.72813824181602,10839.83341,,7505.2,0,0,,,,
HD 81040 b,-25.06839005194567,20.339492124436624,11.982826174717378,1005.98854,,2151.06266,0,0,,,,
HD 81688 b,-47.366486853287995,36.78549137078287,61.24435078174439,,,562.5,0,0,,,,
HD 81817 b,-32.947511136608014,23.69999083860668,266.04807050635236,1047.1,,8613.193,0,0,,,4140.0,83.8
HD 82886 b,-84.36344904383778,61.43242762792508,72.48008707339925,705.0,,413.2,0,0,,,5112.0,4.8
HD 82943 b,-21.742426799600466,15.964738925882063,-5.797682634677538,441.47,,534.25,0,0,,,5935.0,1.18
HD 8326 b,25.62893919847268,9.59830125357615,-13.88066853745125,158.991,,66.6,0,0,,,4914.0,
HD 83443 b,-24.182533248442496,17.37729034720259,-28.03517873470745,2.98553,,108.0622,0,0,,,,
HD 8535 b,38.926175404546754,14.868727374996066,-36.56881872076951,1313.0,,216.1244,0,0,,,6136.0,1.19
HD 85390 b,-18.254475171160628,11.624651089083565,-25.60077400260681,788.0,,42.0,0,0,,,5186.0,
HD 8574 b,36.67940767133105,14.30319675532811,21.43468573174499,227.0,,645.1949,0,0,,,6064.0,1.38
HD 86065 b,-32.861354546511066,19.80316357492204,-12.545442160536942,25775.78859,,2877.30057,0,0,,,,
HD 86081 b,-88.91652200936798,53.37497309319913,-6.903365632635255,2.1378431,,470.3884,0,0,,,5939.0,1.46
HD 86226 b,-35.79118153468011,21.40063411644655,-18.65316790160741,1628.0,,143.0235,0,0,,176.0,5863.0,1.05
HD 86264 b,-56.043353488187115,33.3543035497992,-18.572129630065515,1480.0,,3909.28941,0,0,,,6210.0,
HD 8673 b,28.996593731911464,11.444192764846655,21.48840327985084,1644.69097,,4210.59074,0,0,,,,
HD 86950 b,-174.18003247095135,98.921246607185,-62.516471262370715,1270.0,,1144.188,0,0,,,4805.0,8.8
HD 87646 b,-61.636580361406814,33.230154167325246,22.610246149877216,13.481,,3941.092,0,0,,,5770.0,1.55
HD 87883 b,-13.372998810170607,7.056923025107654,10.29226591576806,3309.22118,,1719.13385,0,0,,,,
HD 88072 b,-31.780684372587675,16.652170101045897,1.4856203336634248,18538.79293,,2511.7979,0,0,,,,
HD 88133 b,-62.05140443394922,32.25797145920586,22.97427248905887,3.4148674,,324.1866,0,0,,,5438.0,1.94
HD 88986 b,-26.257559434194768,12.740536768547274,15.966607175571907,146.05,2.49,17.2,0,0,,460.0,5861.0,1.54
HD 89307 b,-28.214498238980358,13.404775383857814,6.994268667337116,2199.0,,659.152,0,0,,,5906.0,1.01
HD 89345 b,-117.75791822529432,55.736605052426086,23.2745048814098,11.81417262,6.972,,0,0,275.64,1039.0,5609.0,1.79
HD 89744 b,-26.450527700269298,12.030056581257822,25.464067388950692,256.78,,2682.37,0,0,,,6291.0,
HD 89839 b,-30.815910368000097,14.259266452627129,-46.163459663616706,3441.0,,1592.32032,0,0,,,6314.0,
HD 90156 b,-17.42457908071379,7.765169885189974,-10.85684671873422,49.77,,17.98,0,0,,,5599.0,
HD 9174 b,70.91945963739848,29.382088893247346,-27.34280730829812,1179.0,,352.7913,0,0,,,5577.0,1.67
HD 92788 b,-32.68294235333424,11.444036379858884,-1.3210468973875575,325.81,,1179.1493,0,0,,,5738.0,1.11
HD 93083 b,-22.474968319945802,7.700745052275996,-15.77120405889415,143.58,,117.59,0,0,,,4995.0,
HD 93351 b,-53.292633586228355,17.647631775179516,-1.6549523170408795,2.45946,,3.49611,0,0,,,,
HD 93385 b,-30.815750512370194,10.273318025974012,-28.70286071712284,7.3426,,4.2,0,0,,,5977.0,
HD 93963 A b,-70.90544512585693,21.980507456290653,35.63253751430064,1.0391353,1.35,7.8,0,0,2898.0,2042.0,5987.0,1.04
HD 9446 b,40.33123128065164,17.39862188523639,24.61366388758811,30.052,,222.472,0,0,,,5793.0,1.0
HD 94771 b,-45.42811863917156,13.048034356831776,-33.23618703790031,2164.0,,169.0,0,0,0.27,,5631.0,1.9
HD 94834 b,-86.23803496683286,24.219897577275535,40.14922384325252,1576.0,,400.4658,0,0,,,4798.0,4.2
HD 95086 b,-30.192332407053584,8.508233661793895,-80.31988397768201,,,1589.0,0,0,,,,
HD 95089 b,-132.04195613808855,36.125692860925,4.132309710707706,507.0,,381.38,0,0,,,5002.0,4.9
HD 95127 b,-471.344795011616,127.21287189575868,468.41233190479835,482.0,,3378.5329,0,0,,,4218.0,41.01
HD 95338 b,-19.64509857460565,5.316718657209647,-30.892815338264427,55.087,4.366,,0,0,16.59,562.0,5175.0,0.87
HD 95544 b,-13.288893474065171,3.233788252066419,86.73320233789218,2172.0,,2173.9463,0,0,0.1,156.0,5722.0,1.09
HD 95872 b,-64.89035545226028,16.340418012667552,-27.16410662437849,4375.0,,1188.6842,0,0,,,5312.0,0.84
HD 96063 b,-135.88253977939905,33.41279933128828,-6.142023196560564,362.5,,403.6441,0,0,,,5020.0,4.75
HD 96127 b,-408.8512763783712,98.59810531604438,410.44140594348295,647.3,,1271.32,0,0,,,4152.0,35.0
HD 96167 b,-81.54481082894009,19.859536558880485,-15.239258344777294,498.04,,227.88411,0,0,,,5733.0,1.94
HD 96700 b,-21.402464588121923,4.951276196817349,-12.772759168911664,8.1245,,8.9,0,0,,,5845.0,
HD 96992 b,-278.64711899593317,61.281796697335245,274.7385578924311,514.0,,362.3262,0,0,,,4725.0,7.43
HD 97037 b,-31.388430399447277,6.9272941728836095,-4.16912478841625,6449.08337,,6707.76853,0,0,,,,
HD 97048 b,-38.30324234612012,8.833605872549166,-179.60575013641088,,,794.575,0,0,,,10000.0,2.25
HD 97658 b,-19.046358523322745,3.8273938311948292,9.35406343264695,9.489264,,,0,0,,,5170.0,
HD 98219 b,-102.13645755161654,19.026651952604666,-46.203140264285885,436.9,,572.1,0,0,,,4992.0,4.5
HD 98649 b,-38.19331723116927,6.586994841154017,-16.625842629228718,5384.0,,3082.93555,0,0,,,,
HD 98736 b,-30.397782105894976,5.111442427447989,10.12839701845341,968.8,,740.5439,0,0,,,5271.0,0.93
HD 99109 b,-54.10691432108647,8.500436868936733,-1.4626871496766487,439.3,,159.5,0,0,,,5272.0,
HD 99283 b,-61.675231676541024,9.231282595589558,91.93804363964549,310.4,,308.29355,0,0,,,4886.0,11.21
HD 99492 b,-17.98785304618151,2.627450698517501,0.9549764687354931,17.0503,,25.5,0,0,,,4929.0,
HD 99706 b,-104.52048233338643,14.45477398021642,101.77469372087106,868.0,,444.9,0,0,,,4932.0,5.4
HIP 105854 b,48.673822723001265,-38.58361485296064,-48.22980839707163,184.2,,2606.1,0,0,,,4780.0,
HIP 107772 b,14.993153659952377,-9.552536372357672,-15.587326767083583,55.199,,12.9,0,0,,,,
HIP 107773 b,37.8924615960307,-24.13968723840498,-95.10136305135342,144.3,,629.3034,0,0,,,4945.0,11.6
HIP 109384 b,16.74101264269571,-8.748652218754549,55.85041564117839,499.48,,495.8148,0,0,,,5180.0,
HIP 109600 b,51.67447115766585,-26.298702861213545,32.22740171970367,232.08,,851.7844,0,0,,,5530.0,
HIP 113103 b,32.41237764576446,-9.556462442264491,-31.52267802357435,7.610303,1.829,,0,0,,721.0,4930.0,0.74
HIP 114933 b,93.1984415998096,-17.76642461159734,-36.80656729290729,1481.6,,616.58711,0,0,,,4823.0,5.27
HIP 116454 b,62.09990632461088,-6.576989729296019,0.4846972099046216,9.0949,2.53,10.1,0,0,51.4,745.0,5089.0,0.72
HIP 12961 b,16.057236134616858,14.296461854226354,-9.164059535369974,57.435,,111.2405,0,0,,,3986.0,0.66
HIP 14810 b,31.629976394371592,34.894353691662495,18.170279957465034,6.673892,,1239.537,0,0,,,5544.0,1.07
HIP 19976 b,13.239546706027033,27.460408796204526,-26.31291755496265,50.65905,,21.61233,0,0,,,,
HIP 21152 b,16.173874652468132,40.07306089407259,4.092586296732037,23000.0,,8835.62971,0,0,,1250.0,,
HIP 34222 b,-5.729979660293602,19.436510059604437,10.535229459082384,159.986,,263.79758,0,0,,,,
HIP 35173 b,-10.797044447535788,31.277190879219216,-2.120084984811469,41.516,,12.7,0,0,,,4881.0,
HIP 35965 b,-11.337992956476556,29.22728081164325,-39.1664919971937,26125.56497,,2589.98369,0,0,,,,
HIP 38594 b,-7.684523731389959,14.127301317476492,-7.60274571894467,60.722,,8.1,0,0,,,,
HIP 39017 b,-32.832484710559676,57.40637833222341,-5.0103458362168105,31000.0,,7500.75041,0,0,,,,
HIP 41378 b,-62.41708895451729,83.99619488978168,18.603703165813286,15.572098,,,0,0,,,6226.0,1.34
HIP 4845 b,19.98596773447149,5.575735714634062,-3.8174011732091615,34.15,,14.4,0,0,,,,
HIP 48714 b,-4.1290822555997595,2.477741066082839,9.364196013323186,17.818,,22.9,0,0,,,,
HIP 5158 b,45.724404171892786,13.55242311033271,-19.708856327141728,345.63,,457.6752,0,0,,,4813.0,0.75
HIP 54373 b,-17.203600559393983,4.0146877931991405,-6.183608328149261,7.76,,8.62,0,0,,,4021.0,
HIP 54597 b,-33.8131597205686,7.429221238267351,-19.51858094007334,3250.0,,639.0,0,0,0.01,,4799.0,0.66
HIP 55507 b,-17.175956427147483,2.8672667452464093,18.613697018978662,5138.43727,,2585.53409,0,0,,,,
HIP 56640 b,-97.14228112879965,9.865821541812046,-73.68313075866395,2620.0,,1779.83908,0,0,,,4769.0,
HIP 57274 b,-22.12821203459019,1.4811791832932852,13.303422101820138,8.1352,,11.6,0,0,,,4640.0,0.68
HIP 5763 b,29.011316190205516,9.704428649847028,9.058253473045868,30.014,,162.09249,0,0,,,,
HIP 63242 b,-62.49541081013176,-16.02572897075911,-142.53413476998637,124.6,,2917.56,0,0,,,4830.0,
HIP 65 A b,35.587864254514194,0.11528519152399903,-50.5069400625982,0.980972,5.916,,0,0,719.56,1321.0,4486.0,0.76
HIP 65407 b,-37.9046747409109,-14.616820578147255,46.54462389075674,28.125,,136.03124,0,0,,,5460.0,
HIP 65426 b,-63.204436089607555,-24.45217123355322,-85.2118313707651,,16.814,2860.47,0,0,,1500.0,8840.0,1.77
HIP 65891 b,-72.15485010038799,-30.042679861926587,-128.3697793785762,1084.5,,1906.98,0,0,,,5000.0,8.93
HIP 66074 b,-8.430109900755403,-3.6068055662050424,34.23721891609741,310.9,,1589.14204,0,0,,,4300.0,0.69
HIP 67522 b,-85.3973654128655,-44.504321701756325,-83.22772212675356,6.95939721,9.38,,0,0,341.09,1096.0,5854.0,1.34
HIP 67537 b,-78.90830531483333,-41.21867969533812,-74.43906173853999,2550.0,,4354.24918,0,0,,,4985.0,
HIP 67851 b,-45.99454307430972,-24.937010136422973,-37.0645151115107,88.87622,,498.35494,0,0,,,,
HIP 70849 b,-13.176755218343885,-10.047841661690887,-17.440265814987917,3649.0,,1430.22783,0,0,,,,
HIP 71135 b,-15.412248272796049,-12.135130114257414,-25.70021882198161,87.19,,18.8,0,0,,,4146.0,
HIP 74890 b,-38.24957287614237,-44.897824685660524,-52.03799872908609,822.3,,762.792,0,0,,,4850.0,5.77
HIP 75092 b,-47.017429294504794,-56.376868531394585,-35.79013273641346,926.4,,568.91285,0,0,,,4891.0,4.53
HIP 77900 b,-69.77071880123881,-114.4167690880511,-69.28342365537414,,,6674.39655,0,0,,2507.0,,
HIP 78530 b,-62.48484487494038,-110.35620969736968,-51.187647173754726,,,7700.0,0,0,,2700.0,10500.0,
HIP 79098 AB b,-62.30720087112072,-118.08678546837562,-58.56945126387687,,,6515.515,0,0,,2450.0,,
HIP 79431 b,-6.205455076465645,-12.27100482800019,-4.701639880420743,111.7,,667.415,0,0,,,3191.0,
HIP 81208 C b,-43.29784672542156,-111.67186770569243,-86.1433486757058,104100.0,,4703.86042,0,0,,2050.0,,
HIP 8152 b,86.57336636565958,42.616745754224,-32.10194469868004,10.75101,2.56,7.8,0,0,88.9,855.0,5530.0,0.95
HIP 86221 b,-2.590884503840201,-25.933842787132814,13.79751498712866,2.224,,225.65817,0,0,,,,
HIP 90988 b,8.779834049994415,-59.53398257719329,-72.25774595545451,453.9,,622.94368,0,0,,,4883.0,3.94
HIP 91258 b,3.485695046369636,-21.47118667997521,40.40092313001485,5.0505,,346.4347,0,0,,,5519.0,0.89
HIP 94235 b,8.841621538906308,-27.635928720547074,-50.813773580355054,7.713057,3.0,379.0,0,0,,1060.0,5991.0,1.08
HIP 948 b,26.96163750783737,1.3788548498010587,-22.042043405482108,24955.45756,,6547.26518,0,0,,,,
HIP 9618 b,54.00522737763511,32.32787088660136,24.516310176475645,20.772858,3.828,8.3,0,0,,641.0,5649.0,0.96
HIP 97166 b,8.007770745676753,-16.24199703655823,63.41520976831282,10.288914,2.48,19.1,0,0,,702.0,5216.0,0.84
HIP 97233 b,45.50706160205582,-91.58458179707468,-1.2439237925360613,1058.8,,6356.3,0,0,,,5020.0,5.34
HIP 99770 b,17.77286547551408,-26.716072329041143,24.01046822427089,18600.0,,5117.03735,0,0,,,8000.0,
HN Lib b,-4.766240850095538,-3.80054930055259,-1.3533492931796225,36.116,,5.46,0,0,0.5,234.0,3347.0,0.3
HN Peg b,14.547023063347094,-9.763563196306265,4.619590854846518,,11.777,6991.57,0,0,,,,
HR 2562 b,-3.6537692355206577,16.475275105464924,-29.524534390618435,,12.442,9534.9,0,0,,1200.0,,
HR 5183 b,-27.924875091846545,-14.066617268714484,3.479550863297153,43000.0,,1004.33777,0,0,,,5833.8,1.56
HR 810 b,8.305566729738537,7.129228169275816,-13.420441670014611,320.1,,718.2958,0,0,,,,
HR 858 b,20.08186648065055,18.716802184218093,-16.37367553880841,3.58599,2.085,,0,0,989.7,1572.0,6201.0,1.31
HR 8799 b,37.46430907172369,-8.738796428069685,14.870600780638238,166510.17,,,0,0,,,,
HS Psc b,30.58413209894068,13.839723088527613,17.069817126947257,3.986,,464.02947,0,0,,,4203.0,0.65
HU Aqr AB b,,,,2390.0,,1875.197,0,0,,,,
HU Aqr AB c,,,,4368.0,,1430.235,0,0,,,,
IC 4651 9122 b,-84.51126274303236,-546.4529353448397,-657.7877871309154,734.0,,2002.329,0,0,,,,
ITG 15 b,42.03627469742688,115.10001286300162,59.84743560503937,,,6674.39655,0,0,,2601.0,,
K2-10 b,-269.6718431046937,37.3162162009309,8.035337265034466,19.3037,4.37,,0,0,54.1,,5581.0,1.08
K2-100 b,-113.1093366438384,136.72042302313034,64.95619734380342,1.673916,3.5,,0,0,,,6120.0,1.19
K2-101 b,-115.32335723685878,135.77356031885807,61.10853045165837,14.6762429,2.0,,0,0,,618.0,4927.0,0.76
K2-102 b,-113.95316321503631,135.53534716403712,63.676344802534274,9.9147,,,0,0,,,4638.0,0.77
K2-104 b,-113.63070720483594,137.17713029771008,64.03766723120003,1.974,,,0,0,,,3578.0,0.5
K2-105 b,-111.5791217917199,156.88933559329337,46.21125488756519,8.26345949,,,0,0,,,5411.15,0.92
K2-107 b,163.93048535112158,-612.423007152554,-259.93056050177813,3.313959,15.98,,0,0,,1649.0,6061.0,1.81
K2-108 b,-251.90540509699255,382.29808370805773,134.91611875927575,4.73360988,,,0,0,,,5496.0,1.76
K2-11 b,-323.1101225609573,62.56145748922102,11.41622601683923,39.93767,7.55,,0,0,,734.0,5433.0,5.15
K2-110 b,-101.08545007519064,-52.28527442974091,-24.782545004555598,13.86375,2.592,15.9,0,0,27.7,638.0,5010.0,0.71
K2-111 b,93.66298992604925,161.51416156216388,72.78856482294466,5.351403,1.223,,0,0,,,5741.0,0.92
K2-113 b,595.1426667908404,210.15954808456294,76.0304662485955,5.8176015,,,0,0,,,5627.0,1.05
K2-114 b,-285.8373348446636,367.4002270206413,98.284107352516,11.391,,,0,0,,,4913.0,0.88
K2-115 b,-240.6860783727661,324.6341700108212,87.97944430333663,20.272615,12.06,,0,0,,619.0,5657.0,0.88
K2-116 b,44.24985317335314,-19.560498490446953,-9.912870582828745,4.6556782,0.814,,0,0,,,4264.0,0.66
K2-117 b,-69.24299127847308,72.06546682354619,18.467270353619295,1.291626,,,0,0,,,3689.0,0.51
K2-118 b,-207.7965391738919,229.75636251519288,86.81968368486747,50.92092,2.54,,0,0,4.3,,4726.29,0.73
K2-119 b,-234.09968864094645,259.9040080253904,106.28598191459564,7.7285,2.16,,0,0,,,,0.59
K2-12 b,-323.8309369481293,38.6609210297749,12.783372850160259,8.28212,2.33,,0,0,,1003.0,5800.0,1.01
K2-120 b,,,,9.56332821,,,0,0,,,4432.16,
K2-121 b,-97.04271249119623,129.07665807869077,51.16259078259993,5.185758,7.44,,0,0,,,,0.64
K2-122 b,-40.15400561926084,54.31215715356249,25.064735973376976,2.2193023,1.16,,0,0,,769.0,4009.0,0.59
K2-123 b,-105.28540375008387,107.34835190597612,59.087503968711864,30.951524,2.76,,0,0,,338.0,4035.0,0.59
K2-124 b,-89.09508071015951,93.42492509652517,55.15249938995349,6.413651,2.9,,0,0,,442.0,3570.0,0.39
K2-125 b,-109.46292411753518,-49.06117434573096,-32.02470532973766,21.750264,2.18,,0,0,2.0,,3654.47,0.4
